,name,url,views,comments
1577,Превосходство женщин в IT,https://www.gb.ru/posts/womans_over_it,12177,41
1578,"Ничего не знаю, хочу в mobile",https://www.gb.ru/posts/insearch_app_story,9194,16
1579,Рубрика: что можно найти на столе айтишника,https://www.gb.ru/posts/it_tables_part2,6818,14
1580,Выжимаем максимум из онлайн-курсов,https://www.gb.ru/posts/how_to_use_courses,14126,5
1581,"Решиться, учиться, ПРОФИТ!",https://www.gb.ru/posts/case_project_manager,7321,22
1582,Что стоит знать об удаленной работе в IT компаниях,https://www.gb.ru/posts/about_remote,10360,4
1583,В Google создали идеальный мир программиста,https://www.gb.ru/posts/google_garage_band,6399,0
1584,Клонируй это: Go,https://www.gb.ru/posts/clone_this_go,7494,2
1585,Чего ждут от айтишников на собеседовании,https://www.gb.ru/posts/how_to_interview_properly,17075,8
1586,Вкладывайте в себя,https://www.gb.ru/posts/case_startup_motivation,9374,10
1587,6 причин обучиться программированию,https://www.gb.ru/posts/reasons_to_code,15597,18
1588,7 вопросов для будущего фрилансера,https://www.gb.ru/posts/7_freelance_questions,11137,5
1589,Рубрика: что можно найти на столе айтишника,https://www.gb.ru/posts/it_tables_part1,7270,4
1590,"Транзакции, ACID, CAP",https://www.gb.ru/posts/acid_cap_transactions,51112,11
1591,Microsoft Checked C,https://www.gb.ru/posts/ms_checked_c,5244,14
1592,Полезные практики для программистов,https://www.gb.ru/posts/good_practices,13208,8
1593,"15 признаков, что вы заняты не своим делом",https://www.gb.ru/posts/15_signs_of_wrong_deals,52548,15
1594,Защищаем роутер и домашнюю сеть,https://www.gb.ru/posts/secure_home_net,24348,10
1595,Просто отдайте первенца и дело с концом,https://www.gb.ru/posts/no_tos,4400,7
1596,Ищите программиста в себе,https://www.gb.ru/posts/case_search_freelance,29207,16
1597,Путь от идеи до богатства,https://www.gb.ru/posts/from_zero_to_hero,8808,28
1598,Выбираем безопасный мессенджер,https://www.gb.ru/posts/messengers_be_safe,32226,12
1599,Как программирование помогает в повседневной жизни,https://www.gb.ru/posts/why_programming_useful,18490,3
1600,"8 вещей, которые вам необходимо знать о Google AMP",https://www.gb.ru/posts/google_amp,9987,0
1601,"Новая профессия ""Разработчик Игр""!",https://www.gb.ru/posts/profession_game_developer,14717,24
1602,Преодолейте свою лень и страх,https://www.gb.ru/posts/case_mobile_developer,8801,32
1603,Топ соревновательных площадок для программистов,https://www.gb.ru/posts/how_to_competition,15361,4
1604,Россия против всего мира,https://www.gb.ru/posts/russia_vs_world,7224,32
1605,Как программисту-новичку быстро найти работу,https://www.gb.ru/posts/work_for_newbies,46573,12
1606,Карьерный путь программиста: от стажера до ИТ-директора,https://www.gb.ru/posts/career_path,54363,5
1607,Привычка доводить дело до конца,https://www.gb.ru/posts/geekstory_android_developer,18822,4
1608,Инструкция для участников Хакатона GeekDay#1,https://www.gb.ru/posts/geekday_instructions,7596,0
1609,Гайдлайны мобильных приложений,https://www.gb.ru/posts/mobile_guidelines,88135,8
1610,Языки программирования и страны,https://www.gb.ru/posts/languages_and_countries,14344,14
1611,Бесплатная стажировка против денег,https://www.gb.ru/posts/work_free,19243,35
1612,11 качеств хорошего тестировщика,https://www.gb.ru/posts/good_testers,50317,2
1613,Ресурсы по изучению математики для программистов,https://www.gb.ru/posts/math_learn_where,32723,10
1614,Какая математика нужна программистам,https://www.gb.ru/posts/how_to_math,116414,31
1615,Программистами не рождаются,https://www.gb.ru/posts/story_java_developer,18019,44
1616,Дизайн — это работа,https://www.gb.ru/posts/design_is_a_work,12483,9
1617,О чём молчат интернет-провайдеры,https://www.gb.ru/posts/about_isp,25851,27
1618,6 новых языков программирования,https://www.gb.ru/posts/6_new_languages,37877,11
1619,9-10 июля: Хакатон GeekDay#1,https://www.gb.ru/posts/geekday,7840,13
1620,Введение в Docker,https://www.gb.ru/posts/docker_intro,9249,6
1621,18 типичных ошибок Junior’a,https://www.gb.ru/posts/18_junior_fails,24052,14
1622,Найди в себе программиста,https://www.gb.ru/posts/find_yourself,28959,21
1623,"3 места в Москве, где должен побывать каждый гик",https://www.gb.ru/posts/3_moscow_geek_places,15794,4
1624,Работа мечты по-американски,https://www.gb.ru/posts/american_work,6351,9
1625,5 необычных офисов зарубежных IT-компаний,https://www.gb.ru/posts/foreign_offices,13140,7
1626,Дресс-код в IT,https://www.gb.ru/posts/dress_the_code,21835,11
1627,SEO для сайта,https://www.gb.ru/posts/how_to_seo,8771,2
1628,Как открыть редактор кода и начать программировать,https://www.gb.ru/posts/procrastination_no_pasaran,10092,9
1629,Ускоряем разработку,https://www.gb.ru/posts/speedup_work,5303,1
1630,Chatbots and AI: приглашаем всех,https://www.gb.ru/posts/hackaton_chatbots_ai,4181,0
1631,Хакатоны для начинающих,https://www.gb.ru/posts/how_to_hackathon,23338,13
1632,5 вопросов на засыпку,https://www.gb.ru/posts/5_popular_tasks,12892,12
1633,"Пришёл, покодил, победил",https://www.gb.ru/posts/how_to_good_start,6077,5
1634,Как работают в Yota,https://www.gb.ru/posts/work_in_yota,17675,13
1635,Самые громкие кибератаки 21 века,https://www.gb.ru/posts/hackers_attacks_xxi,23573,3
1636,Что делать если взломали сайт?,https://www.gb.ru/posts/how_to_cure_website,8796,9
1637,"7 признаков того, что вы классный разработчик",https://www.gb.ru/posts/cool_programmers,13234,6
1638,Страус или зебра,https://www.gb.ru/posts/designers_vs_webmasters,6750,6
1639,7 необычных офисов IT-компаний,https://www.gb.ru/posts/7_unusual_offices,39056,11
1640,7 стереотипов о женщинах в IT,https://www.gb.ru/posts/stereotypes_about_it_girls,16165,15
1641,Живы ли стереотипы о женщинах в IT?,https://www.gb.ru/posts/living_stereotypes,6234,22
1642,"Учиться и кодить, кодить и учиться",https://www.gb.ru/posts/learning_coding,33187,0
1643,Технологии Евро-2016,https://www.gb.ru/posts/euro_2016_tech,5058,5
1644,6 уловок веб-дизайнера,https://www.gb.ru/posts/web_design_advices,7521,5
1645,Как правильно выбрать хостинг?,https://www.gb.ru/posts/hosting_how_to_choose,7595,20
1646,Работа мечты. Apple,https://www.gb.ru/posts/work_in_apple,13684,7
1647,Как правильно заботиться об айтишниках,https://www.gb.ru/posts/how_to_care,13485,6
1648,Три главных HR-тренда IT-индустрии,https://www.gb.ru/posts/hr_it_trends,8980,3
1649,Rails против Django,https://www.gb.ru/posts/rails_vs_django,25675,26
1650,Выбираем CMS,https://www.gb.ru/posts/select_cms,17299,67
1651,4 фактора повышения эффективности обучения,https://www.gb.ru/posts/learn_factors,12301,20
1652,Какой ИТ-стартап открыть в 2016 году?,https://www.gb.ru/posts/which_new_startups,8835,3
1653,Постоянно пишите код!,https://www.gb.ru/posts/write_code,38353,0
1654,Как заставить перфекционизм в разработке приносить пользу,https://www.gb.ru/posts/good_perfect,8501,2
1655,Находим единомышленников,https://www.gb.ru/posts/where_community,11342,6
1656,«Игра престолов» и языки программирования,https://www.gb.ru/posts/programming_of_thrones,11670,23
1657,Какие страны могут стать для IT-специалистов новым домом?,https://www.gb.ru/posts/it_new_home,77137,23
1658,Время менять провода на стикеры,https://www.gb.ru/posts/stick_wires,4825,4
1659,Где лучшие программисты? У нас в России,https://www.gb.ru/posts/russia_best,10793,13
1660,Из контент-менеджера в junior-программисты,https://www.gb.ru/posts/prog-from-content,20790,0
1661,Язык Rust и почему его надо съесть,https://www.gb.ru/posts/why_rust,31192,8
1662,«Слишком совершенный код» или чем вреден перфекционизм,https://www.gb.ru/posts/no_perfect,10256,3
1663,"5 идей, которые помогут улучшить качество кода",https://www.gb.ru/posts/5_good_code_ideas,8812,3
1664,Свой стартап: 7 доводов за,https://www.gb.ru/posts/why_startup,5492,14
1665,Тренды программирования в 2016 году,https://www.gb.ru/posts/2016_techcrunch_trends,11681,6
1666,Заработок из-за рубежа. Подводные камни законодательства,https://www.gb.ru/posts/other_side_work,41975,3
1667,Сколько получали специалисты IT в 2015 году,https://www.gb.ru/posts/superjob_2015_salaries,8310,9
1668,Как подступиться к изучению искусственного интеллекта,https://www.gb.ru/posts/how_to_ai,22058,10
1669,"7 карьерных ошибок, которых следует избегать",https://www.gb.ru/posts/7_careers_errors,9851,16
1670,3 мифа об искусственном интеллекте,https://www.gb.ru/posts/ai_myth,7134,15
1671,Стартап или малый бизнес,https://www.gb.ru/posts/business_vs_startup,9693,3
1672,Редкие языки: Elixir,https://www.gb.ru/posts/elixir,36118,4
1673,Что нужно знать перед выбором профессии разработчика,https://www.gb.ru/posts/need_to_know,8336,9
1674,Поиск работы. Инженер-программист,https://www.gb.ru/posts/how_to_work_engineer,8565,15
1675,Стандарты разработки,https://www.gb.ru/posts/coding_standarts,12745,5
1676,Редкие языки: Erlang,https://www.gb.ru/posts/erlang,23239,9
1677,Мастерство,https://www.gb.ru/posts/mastery,5253,17
1678,5 распространенных ошибок начинающих программистов,https://www.gb.ru/posts/5_initial_errors,26419,10
1679,Как программисту писать резюме,https://www.gb.ru/posts/how_to_resumes,54963,9
1680,"Книги, которые стоит прочесть каждому программисту",https://www.gb.ru/posts/useful_books_for,42709,9
1681,27 книг для программиста по версии Acronis,https://www.gb.ru/posts/27_acronis_books,36795,6
1682,10 причин моей радости,https://www.gb.ru/posts/because_you_happy,4458,4
1683,"5 книг для тех, кому недостаточно просто писать код",https://www.gb.ru/posts/books_not_about_code,9549,1
1684,Будущее дата-центров,https://www.gb.ru/posts/underwater_datacenter,4887,1
1685,Вирусы XXI века,https://www.gb.ru/posts/xxi_viruses,8936,23
1686,Образование будущего,https://www.gb.ru/posts/distant_learning,6741,10
1687,Не опускайте глаз. Несколько причин законопослушности,https://www.gb.ru/posts/why_not_to_pirate,5328,32
1688,"Мой путь программиста, или Как я выбрал веб и что было потом",https://www.gb.ru/posts/my_way,34306,0
1689,Чем кодер отличается от программиста,https://www.gb.ru/posts/coder_vs_programmer,41018,10
1690,Как развить креативность,https://www.gb.ru/posts/how_to_creativity,10559,3
1691,Что ждет российский рынок IT-услуг в 2016 году,https://www.gb.ru/posts/2016_perspectives,7079,3
1692,Рабочий день программиста,https://www.gb.ru/posts/programmers_working_day,16346,5
1693,Самомотивация,https://www.gb.ru/posts/how_to_selfmotivate,8111,1
1694,Как правильно отдыхать программисту,https://www.gb.ru/posts/how_to_do_relax,18259,12
1695,16 правил грамотной верстки макета,https://www.gb.ru/posts/how_to_good_front_design,24506,12
1696,"Образование XXI века. Учимся, работая",https://www.gb.ru/posts/21-century-education,13325,8
1697,3 практических совета начинающим программистам,https://www.gb.ru/posts/3_ads,32375,0
1698,Работа мечты. Mail.Ru,https://www.gb.ru/posts/how_to_mail_ru,26530,15
1699,Как девушке-гуманитарию стать программистом ,https://www.gb.ru/posts/to_be_programmer,23463,11
1700,Как обижаются программисты,https://www.gb.ru/posts/programmers_defence,8443,4
1701,5 качеств для успешной интеграции в мир IT,https://www.gb.ru/posts/how_to_integrate_self,5397,10
1702,Женщины-руководители IT компаний,https://www.gb.ru/posts/three_womans_programmers,5726,7
1703,А вы готовы к чемпионатам по программированию?,https://www.gb.ru/posts/how_to_contest,4120,2
1704,10 причин работать командой,https://www.gb.ru/posts/work_with_others,5587,4
1705,3 платформы для создания игр,https://www.gb.ru/posts/how_to_3d_games,42001,18
1706,Поиск работы. PHP разработчик,https://www.gb.ru/posts/how_to_work_php,12306,14
1707,Что нужно знать будущему разработчику о компьютерных ботах,https://www.gb.ru/posts/about_bots,7300,3
1708,"Social-Engineer.org о том, как защитить компьютер от взлома",https://www.gb.ru/posts/how_to_defend,5532,4
1709,40 лет с Apple,https://www.gb.ru/posts/apple_40_years,4368,2
1710,"Почему не стоит отключаться от работы, уезжая в отпуск",https://www.gb.ru/posts/why_work_on_vacations,6118,7
1711,"3 признака, что вы станете хорошим программистом",https://www.gb.ru/posts/good_diagnosis,48954,21
1712,Как сделать правильную навигацию по сайту?,https://www.gb.ru/posts/web_navigation,7229,3
1713,Из юриста в заклинатели змей. История разработчика Python,https://www.gb.ru/posts/lawyer-proger,48780,0
1714,Android переходит на Swift,https://www.gb.ru/posts/android_on_swift,23081,9
1715,3 курьезных диалога с клиентами,https://www.gb.ru/posts/funny_dialogues,6151,11
1716,Мартовские новинки от Apple,https://www.gb.ru/posts/apple_march,4534,1
1717,Как правильно выбрать клавиатуру,https://www.gb.ru/posts/choose_keyboard,31173,10
1718,Лучшие ОС для смартфонов в 2015 году,https://www.gb.ru/posts/mobile_os_futures,6242,5
1719,Востребованное мобильное приложение,https://www.gb.ru/posts/useful_mobile_apps,7092,2
1720,Программист. Особенности профессиональной деформации,https://www.gb.ru/posts/professional_deformation,19403,20
1721,Всё о вёрстке в помощь начинающему разработчику,https://www.gb.ru/posts/how_to_work_frontend,22782,10
1722,Поиск работы. Разработчик Java,https://www.gb.ru/posts/how_to_work_java,8068,5
1723,Google Mobile Friendly,https://www.gb.ru/posts/mobile_friendly,4582,0
1724,Где взять идею для приложения,https://www.gb.ru/posts/how_to_ideas,39257,6
1725,5 приложений для Apple-устройств,https://www.gb.ru/posts/apps_for_ios,6955,3
1726,Тестовая Android N: чем готовы удивить разработчики,https://www.gb.ru/posts/android_n_features,4191,5
1727,В погоне за многоядерностью,https://www.gb.ru/posts/run_to_multicore,4426,6
1728,1 апреля. Улыбнитесь!,https://www.gb.ru/posts/april_comes,7886,17
1729,Куда пойти работать программисту мобильных приложений,https://www.gb.ru/posts/ruward_mobile_top_2016,4711,3
1730,7 способов улучшить память,https://www.gb.ru/posts/how_to_memory,14075,8
1731,Реальность дополнительная и виртуальная,https://www.gb.ru/posts/augmented_vs_virtual,5203,1
1732,5 причин окончить интернет-курсы,https://www.gb.ru/posts/why_so_courses,6437,7
1733,7 стадий становления крутого программиста,https://www.gb.ru/posts/7_steps_to_top,33601,10
1734,Эволюция и перспективы языков программирования,https://www.gb.ru/posts/fortran_to_java,19154,9
1735,Ада Лавлейс — первая женщина-программист,https://www.gb.ru/posts/ada_lovelace,100051,6
1736,"Кто они, разработчики ПО из разных стран",https://www.gb.ru/posts/international_programming,5898,11
1737,Что общего между инженером и организатором мероприятий?,https://www.gb.ru/posts/2_cases,24634,0
1738,5 основных трендов веб-дизайна 2016,https://www.gb.ru/posts/2016_web_design,7893,5
1739,8 признаков плохого программиста,https://www.gb.ru/posts/bad_programmers,29168,22
1740,Доктор-гаджет,https://www.gb.ru/posts/health_gadgets,5031,10
1741,Каким будет программирование через 20 лет,https://www.gb.ru/posts/20_future_programming,23103,15
1742,Поначалу я отнеслась к этому скептически...,https://www.gb.ru/posts/case_horevich,52983,71
1743,Как правильно настроить монитор,https://www.gb.ru/posts/how_to_setup_monitor,1083816,19
1744,5 известных женщин мира IT,https://www.gb.ru/posts/5_it_womans,27961,10
1745,Рынок мобильных технологий 2016: прогноз AppAnnie,https://www.gb.ru/posts/2016_mobile_techs,8554,1
1746,5 советов для быстрого изучения языка программирования,https://www.gb.ru/posts/how_to_learn,14473,19
1747,Как правильно выбрать монитор? Ч.2,https://www.gb.ru/posts/monitors_part2,9179,2
1748,Зачем нужны big data,https://www.gb.ru/posts/big_data_2,10521,1
1749,Новости IT-мира. Март,https://www.gb.ru/posts/it_news_march,5252,8
1750,Как правильно выбрать монитор? Ч.1,https://www.gb.ru/posts/monitors_part1,23977,15
1751,Профессии будущего. Часть 2,https://www.gb.ru/posts/future_of_professions_part2,8373,23
1752,Три заблуждения о big data,https://www.gb.ru/posts/big_data,13121,1
1753,Боевая психология для фрилансера,https://www.gb.ru/posts/battle_psychology,9454,27
1754,PolitRange. Кейс выпускников GeekBrains,https://www.gb.ru/posts/politrange,43463,0
1755,Кого берут в Mail.ru? Кейс от выпускника GeekBrains,https://www.gb.ru/posts/successtory_medniy,41230,53
1756,MODx — CMS или CMF,https://www.gb.ru/posts/modx_cmf,12429,14
1757,5 привычек успешных IT-менеджеров,https://www.gb.ru/posts/good_habits,9035,9
1758,GeekBrains. Что нового появилось за февраль,https://www.gb.ru/posts/what_s_new_february,4166,2
1759,Как справляться с усталостью от программирования,https://www.gb.ru/posts/how_to_relax,11465,15
1760,Microsoft уходит в Continuum,https://www.gb.ru/posts/microsoft_continuum,5845,3
1761,Профессии будущего. Часть 1,https://www.gb.ru/posts/future_of_professions_part1,17257,12
1762,Как IT-компании 8-е марта отмечали,https://www.gb.ru/posts/it_holidays,7386,1
1763,Рабочий день программиста,https://www.gb.ru/posts/working_day,40448,7
1764,Принтер для маникюра,https://www.gb.ru/posts/nail_print,6768,7
1765,Топ-10 самых распространенных вирусов в мире,https://www.gb.ru/posts/10_common_viruses,15536,13
1766,Налог на Google,https://www.gb.ru/posts/pay_for_google,4936,9
1767,HP озаботилась безопасностью и облаками,https://www.gb.ru/posts/print_safe,4207,2
1768,Как виртуальная реальность изменит мир,https://www.gb.ru/posts/expert_virtuality,11657,8
1769,Kто на самом деле управляет вашим телевизором,https://www.gb.ru/posts/smart_remote,4834,7
1770,Лучшие сервисы для удалённой работы,https://www.gb.ru/posts/best_remote_services,14085,13
1771,iOS-программистом я мечтал стать всегда,https://www.gb.ru/posts/ios_case,54699,30
1772,10 стереотипов о программистах,https://www.gb.ru/posts/stereotyped_programmers,39339,20
1773,Хакерский жаргон: rulezzz или suxx?,https://www.gb.ru/posts/hacker_language,35106,7
1774,Не подключен в сеть — не взломают. Уверены?,https://www.gb.ru/posts/wireless_hack,6059,24
1775,Когда же смартфон заменит бумажник окончательно,https://www.gb.ru/posts/digital_money,6251,6
1776,«Умирающие» языки программирования,https://www.gb.ru/posts/dead_languages,31851,56
1777,Хранение данных бывает разным,https://www.gb.ru/posts/storages,4733,0
1778,Грамотно составляем резюме,https://www.gb.ru/posts/how_to_not_fail,17090,9
1779,Водородные аккумуляторы для смартфонов,https://www.gb.ru/posts/hydrogen_power,9956,5
1780,Финтехи на гребне успеха,https://www.gb.ru/posts/work_in_banking,5903,2
1781,Работа за компьютером: здОрово и здорОво!,https://www.gb.ru/posts/be_healthy,62700,5
1782,Ruby: три must-read книги по мнению разработчиков,https://www.gb.ru/posts/ruby_books,21089,7
1783,10 идей бюджетных подарков для гиков,https://www.gb.ru/posts/10_gift_ideas,19564,3
1784,Наблюдаем тенденцию к передаче данных через шифрование,https://www.gb.ru/posts/how_to_crypt,4569,0
1785,Новое достижение искусственного интеллекта,https://www.gb.ru/posts/go_alphago,6400,4
1786,Лучшие Android-приложения в помощь разработчику,https://www.gb.ru/posts/apps_for_developers,19779,1
1787,Как программисту провалить собеседование,https://www.gb.ru/posts/how_to_fail,36345,9
1788,Лайк или штраф,https://www.gb.ru/posts/block_or_not,4999,10
1789,8 актуальных текущих IT-проектов,https://www.gb.ru/posts/actual_it_projects,19323,3
1790,Новые горизонты для программистов в телекоме,https://www.gb.ru/posts/sdn_nvf,4265,0
1791,Сколько причин любить программирование?,https://www.gb.ru/posts/love_programming,20320,6
1792,Так почему Google невзлюбил NPAPI,https://www.gb.ru/posts/google_npapi,5328,1
1793,Названы основные тренды digital-рынка в России,https://www.gb.ru/posts/buzzoola_part2,4729,0
1794,Windows 10 и новые уловки от Microsoft,https://www.gb.ru/posts/update_protection,7026,15
1795,Город делают «умным» сами его жители,https://www.gb.ru/posts/smart_city,4724,1
1796,Оттягивайте привлечение первых инвестиций как можно дольше,https://www.gb.ru/posts/buzzoola,6991,1
1797,Будущее за потоковой передачей видео,https://www.gb.ru/posts/future_of_streaming,6838,0
1798,Инструменты для управления удаленной командой разработчиков,https://www.gb.ru/posts/how_to_remote_work,8622,3
1799,Где и как искать клиентов,https://www.gb.ru/posts/search_clients,12136,0
1800,«Сбербанк» равняется на Amazon или Google,https://www.gb.ru/posts/sbertech,9583,7
1801,Too fat to code: питание работников умственного труда,https://www.gb.ru/posts/too_fat_to_code,12943,3
1802,Как настроить комп коллегам,https://www.gb.ru/posts/free_apps_for_home_2,5913,6
1803,Tizen наше всё,https://www.gb.ru/posts/russian_tizen,5349,5
1804,Чтобы не прошли мимо,https://www.gb.ru/posts/how_to_popular,10481,0
1805,Skype. Советы для удаленных команд,https://www.gb.ru/posts/skype_advices,9847,15
1806,Ликбез по бэкапу,https://www.gb.ru/posts/how_to_backup,5507,3
1807,Свободу работе!,https://www.gb.ru/posts/crisis_vs_work,5303,3
1808,Наш ответ Сheck Point,https://www.gb.ru/posts/our_check_point,4367,3
1809,Карьера: крупные компании против стартапов,https://www.gb.ru/posts/corporation_vs_startup,6885,4
1810,Опасный момент и... гол!,https://www.gb.ru/posts/gb_football,5790,10
1811,А ты записался на хакатон?,https://www.gb.ru/posts/hackathon,5806,1
1812,Как настроить комп соседу,https://www.gb.ru/posts/free_apps_for_home,9261,16
1813,"Контент в App Store достоин того, чтобы за него платили",https://www.gb.ru/posts/appstore_vs_googleplay,4957,4
1814,Никогда не останавливайтесь и ни о чем не жалейте,https://www.gb.ru/posts/hashtago,4824,2
1815,Увядающий рынок ПК,https://www.gb.ru/posts/pc_market,5575,5
1816,Стоит ли ждать новых прорывов в разработке аккумуляторов,https://www.gb.ru/posts/new_accums,14142,7
1817,"13 вдохновляющих идей, чем заняться без интернета",https://www.gb.ru/posts/day_without_internet,67499,8
1818,5 лучших CSS-фреймворков для верстальщиков и веб-мастеров,https://www.gb.ru/posts/5_css_frameworks,161271,15
1819,Как продать проект за миллиард долларов и начать все сначала,https://www.gb.ru/posts/michael_widenius,7512,6
1820,Пароли и лица,https://www.gb.ru/posts/face_passwords,4602,1
1821,"Siri, Cortana и М",https://www.gb.ru/posts/facebook_m,6581,1
1822,GeekBrains теперь в Instagram!,https://www.gb.ru/posts/geekbrains_ru,8440,0
1823,Патентный хит,https://www.gb.ru/posts/patent_hit,4684,2
1824,Как развить логическое мышление?,https://www.gb.ru/posts/use_logic,56717,14
1825,Шпаргалка для тестирования «на лету»,https://www.gb.ru/posts/website_audit,9809,4
1826,Azure Mobile Services: облачный мобильный Backend ,https://www.gb.ru/posts/azure_mobile,5995,0
1827,"Всё о технологии blockchain, покорившей мир",https://www.gb.ru/posts/about_blockchain,30771,2
1828,Как восстановить поврежденный файл?,https://www.gb.ru/posts/data_recovery,6851,0
1829,Новое в Ruby 2.3,https://www.gb.ru/posts/ruby_2_3,5171,12
1830,Проверка на валидность,https://www.gb.ru/posts/html_valid,21211,1
1831,Что читать web-разработчику,https://www.gb.ru/posts/web_books,23372,11
1832,Вредные советы. Как стать хакером,https://www.gb.ru/posts/be_a_hacker,26342,13
1833,Промо-коды из Google Play Developer Console,https://www.gb.ru/posts/google_promo_codes,9616,1
1834,Персональный брендинг,https://www.gb.ru/posts/pro_brand,4485,1
1835,Есть ли жизнь после Senior?,https://www.gb.ru/posts/after_senior,12005,5
1836,10 главных страхов программистов,https://www.gb.ru/posts/10_programmer_fears,14548,31
1837,Секреты успеха от создателя самого необычного стартапа,https://www.gb.ru/posts/wikium_story,12513,6
1838,Lenovo и Google танцуют Tango,https://www.gb.ru/posts/android_tango,4615,0
1839,Фотонные процессоры: существующие разработки и перспективы,https://www.gb.ru/posts/photon_processors,8496,0
1840,Личный опыт Максима Феофанова,https://www.gb.ru/posts/personal_experience_3,18619,15
1841,MIT: Энергию движения в гаджет!,https://www.gb.ru/posts/new_energy,4055,4
1842,Нам 6 лет!,https://www.gb.ru/posts/gb_birth,19268,201
1843,Стоит ли использовать блокировку рекламы?,https://www.gb.ru/posts/ad_block,14734,13
1844,Что Android может предложить продвинутому пользователю?,https://www.gb.ru/posts/android_root,6768,12
1845,Новости с CES-2016 и не только,https://www.gb.ru/posts/ces_2016,4089,0
1846,Bug Bounty от Tor Project,https://www.gb.ru/posts/tor_bug_bounty,6810,1
1847,Адаптивный веб-дизайн: без Bootstrap не обойтись,https://www.gb.ru/posts/adaptive_bootstrap,19330,10
1848,Не торопитесь бежать к инвестору за деньгами,https://www.gb.ru/posts/socialmart,8935,2
1849,Три сервиса программирования для всех возрастов,https://www.gb.ru/posts/3_educational_programming_services,18426,22
1850,Rakudo Perl 6,https://www.gb.ru/posts/rakudo_perl_6,4232,1
1851,Новая телефонная норма,https://www.gb.ru/posts/future_phones,4746,4
1852,Android: управляем памятью,https://www.gb.ru/posts/android_memory_management,14708,1
1853,"Быстрее, дальше, мощнее",https://www.gb.ru/posts/auto_future,3995,2
1854,Белые хакеры,https://www.gb.ru/posts/white_hats,19461,20
1855,Новинки в PHP 7: заключение,https://www.gb.ru/posts/php7_features_part2,6243,1
1856,Android и сотоварищи: вот где собака порылась,https://www.gb.ru/posts/cpu_vulnerability,4884,5
1857,Новинки в PHP 7,https://www.gb.ru/posts/php7_features_part1,16406,3
1858,Настоящий программист,https://www.gb.ru/posts/true_programmers,10379,10
1859,11 идей подарков для программиста,https://www.gb.ru/posts/11_gift_ideas,174237,9
1860,Неглавные IT-выводы 2015 года,https://www.gb.ru/posts/2015_results,4895,6
1861,Смартота-то какая,https://www.gb.ru/posts/smart_dumb,4683,3
1862,Создан прототип опто-электронного процессора,https://www.gb.ru/posts/optical_chip_prototype,4843,6
1863,Go — простой язык для серьезных задач,https://www.gb.ru/posts/learn_golang,41955,3
1864,Названы лучшие проекты Skolkovo Cybersecurity Challenge,https://www.gb.ru/posts/cybersecurity_challenge,5352,2
1865,А какими сенсорами смартфона пользуетесь вы?,https://www.gb.ru/posts/mobile_sensors,5473,4
1866,От увлечения до карьеры и наставничества. Путь программиста,https://www.gb.ru/posts/personal_experience_2,17221,3
1867,Из коммерции в программирование и фриланс,https://www.gb.ru/posts/personal_experience_1,19497,2
1868,Одно устройство. Везде,https://www.gb.ru/posts/continuum,5275,9
1869,Фреймворки PHP: обзор,https://www.gb.ru/posts/6_php_frameworks,16552,11
1870,Вирус есть? А если найду?,https://www.gb.ru/posts/linux_viruses,6764,13
1871,5 советов для успешного сайта-визитки,https://www.gb.ru/posts/5_tips_business_sites,7624,2
1872,"7 экс-хакеров, которых стоит зафолловить",https://www.gb.ru/posts/hackers_list,12745,12
1873,Разработка мобильных сайтов - советы для начинающих,https://www.gb.ru/posts/mobile_web_advices,6820,1
1874,15 самых разрушительных вирусов в истории,https://www.gb.ru/posts/15_destructive_viruses,15962,9
1875,Самостоятельное обучение программированию: игры и программы,https://www.gb.ru/posts/education_games,19073,4
1876,5 книг по PHP,https://www.gb.ru/posts/php_books,139894,2
1877,Blackberry: атака на Google,https://www.gb.ru/posts/blackberry_attacks_google,5058,6
1878,Email: plain text против HTML,https://www.gb.ru/posts/email_newsletter,5984,3
1879,"Не сдавайтесь, когда кажется, что все очень плохо",https://www.gb.ru/posts/calltouch_story,5539,1
1880,10 удобных онлайн-инструментов для разработки,https://www.gb.ru/posts/10_online_ide,104447,8
1881,10 китов успеха интернет-бизнеса,https://www.gb.ru/posts/10_tips_online_shops,6415,0
1882,16 актуальных блогов для Android разработчиков,https://www.gb.ru/posts/android_blogs,11194,1
1883,"Tizen 3.0: пациент скорее жив, чем мертв",https://www.gb.ru/posts/tizen_3,7862,4
1884,4 динамических новогодних украшения для любого ресурса,https://www.gb.ru/posts/newyear_css_decor,70303,11
1885,8 книг по Python для начинающих,https://www.gb.ru/posts/python_books,235005,13
1886,GeekWeek. Итоги конкурса по PHP,https://www.gb.ru/posts/geekweek_php,6734,3
1887,Blockchain как средство импортозамещения,https://www.gb.ru/posts/bank_blockhain,6046,1
1888,"Языки, которые мы не полюбили",https://www.gb.ru/posts/esoteric_languages,12567,16
1889,Что читать программисту Android? ,https://www.gb.ru/posts/android_books,14200,4
1890,Защита приложения. Часть 2. Обфускация,https://www.gb.ru/posts/app_protection_part2,16797,5
1891,Must read: 10 книг по Java,https://www.gb.ru/posts/java_books,125704,13
1892,GeekWeek. Итоги конкурса по Android,https://www.gb.ru/posts/geekweek_android,5660,1
1893,Бесплатный курс «Wordpress. Личный блог»,https://www.gb.ru/posts/wordpress_course,16892,11
1894,tvOS: новые возможности для программистов,https://www.gb.ru/posts/tvos,5872,0
